Date,Q cms,SP,w_est,unit_SP
2017-05-18,0.5804944,51.251850576,16.4450249490712,3.11655657165145
2018-04-29,0.57483104,50.7518325216,16.3938345935764,3.09578776288777
2018-04-30,0.56916768,50.2518144672,16.3422991135684,3.07495378208307
2016-03-19,0.56350432,49.7517964128,16.2904127130995,3.05405377316153
2017-05-19,0.56067264,49.5017873856,16.26433606375,3.04357873518918
2017-05-20,0.54085088,47.7517241952,16.0792363751354,2.96977562125042
2018-05-05,0.54085088,47.7517241952,16.0792363751354,2.96977562125042
2016-03-20,0.5380192,47.501715168,16.0524177737967,2.95916265308892
2018-03-10,0.53235584,47.0016971136,15.9984903965961,2.93788325951055
2017-01-08,0.52669248,46.5016790592,15.9441703262956,2.91653175471338
2016-01-08,0.5238608,46.251670032,15.9168608115855,2.90582864168383
2016-03-21,0.5238608,46.251670032,15.9168608115855,2.90582864168383
2016-03-22,0.52102912,46.0016610048,15.8894504342596,2.89510711494558
2017-05-21,0.52102912,46.0016610048,15.8894504342596,2.89510711494558
2018-03-08,0.51819744,45.7516519776,15.8619382705822,2.88436704248508
2016-12-23,0.51253408,45.2516339232,15.8066048211374,2.86283072394442
2018-01-15,0.50687072,44.7516158688,15.7508527970966,2.84121859592575
2017-05-22,0.49837568,44.0015887872,15.6664225940591,2.80865580658381
2018-05-24,0.49271232,43.5015707328,15.6095890568417,2.78684919727168
2016-02-19,0.48988064,43.2515617056,15.5810050982743,2.77591602292655
2018-05-25,0.48704896,43.0015526784,15.5523082328772,2.76496273315209
2018-05-06,0.48421728,42.7515436512,15.5234973543223,2.75398917366365
2018-05-22,0.48421728,42.7515436512,15.5234973543223,2.75398917366365
2016-03-24,0.4813856,42.501534624,15.4945713388947,2.7429951880832
2018-05-15,0.47855392,42.2515255968,15.4655290451153,2.73198061789842
2018-05-23,0.47855392,42.2515255968,15.4655290451153,2.73198061789842
2018-05-26,0.47855392,42.2515255968,15.4655290451153,2.73198061789842
2016-03-23,0.47572224,42.0015165696,15.4363693133531,2.72094530242075
2017-05-23,0.47572224,42.0015165696,15.4363693133531,2.72094530242075
2018-05-14,0.47289056,41.7515075424,15.4070909654266,2.70988907874239
2018-03-09,0.47005888,41.5014985152,15.3776928041937,2.69881178169211
2018-05-16,0.47005888,41.5014985152,15.3776928041937,2.69881178169211
2018-05-17,0.46439552,41.0014804608,15.3185321558979,2.67659329520119
2018-05-21,0.46439552,41.0014804608,15.3185321558979,2.67659329520119
2016-03-25,0.45873216,40.5014624064,15.2588773958032,2.6542884745597
2018-05-19,0.45873216,40.5014624064,15.2588773958032,2.6542884745597
2017-01-07,0.45590048,40.2514533792,15.2288615171094,2.64310325062566
2017-05-24,0.45590048,40.2514533792,15.2288615171094,2.64310325062566
2018-05-18,0.45590048,40.2514533792,15.2288615171094,2.64310325062566
2016-02-21,0.4530688,40.001444352,15.1987182196251,2.63189591214006
2018-05-07,0.4530688,40.001444352,15.1987182196251,2.63189591214006
2018-05-20,0.4530688,40.001444352,15.1987182196251,2.63189591214006
2018-05-27,0.4530688,40.001444352,15.1987182196251,2.63189591214006
2018-05-13,0.45023712,39.7514353248,15.1684461609838,2.62066627675078
2018-05-12,0.44740544,39.5014262976,15.1380439761272,2.6094141594445
2016-04-09,0.44457376,39.2514172704,15.1075102767752,2.59813937249086
2018-01-16,0.44457376,39.2514172704,15.1075102767752,2.59813937249086
2016-03-26,0.44174208,39.0014082432,15.0768436508797,2.5868417253849
2016-02-04,0.4389104,38.751399216,15.0460426620628,2.57552102478801
2016-02-20,0.4389104,38.751399216,15.0460426620628,2.57552102478801
2016-03-29,0.4389104,38.751399216,15.0460426620628,2.57552102478801
2017-05-25,0.4389104,38.751399216,15.0460426620628,2.57552102478801
2016-03-30,0.43607872,38.5013901888,15.0151058490374,2.56417707446719
2016-04-10,0.43607872,38.5013901888,15.0151058490374,2.56417707446719
2016-03-28,0.43324704,38.2513811616,14.9840317250104,2.55280967523269
2018-05-28,0.43041536,38.0013721344,14.9528187770672,2.54141862487371
2016-03-31,0.42758368,37.7513631072,14.921465465538,2.5300037180925
2017-05-26,0.42758368,37.7513631072,14.921465465538,2.5300037180925
2018-05-08,0.42758368,37.7513631072,14.921465465538,2.5300037180925
2016-03-27,0.424752,37.50135408,14.8899702233435,2.51856474643636
2016-02-22,0.41908864,37.0013360256,14.826547537527,2.49561375849281
2017-05-27,0.41908864,37.0013360256,14.826547537527,2.49561375849281
2016-02-05,0.4105936,36.251308944,14.7303081991771,2.46100138936843
2017-05-28,0.4105936,36.251308944,14.7303081991771,2.46100138936843
2018-05-09,0.4105936,36.251308944,14.7303081991771,2.46100138936843
2016-12-25,0.40776192,36.0012999168,14.6979268416858,2.44941346521703
2018-05-29,0.40776192,36.0012999168,14.6979268416858,2.44941346521703
2016-04-01,0.40209856,35.5012818624,14.6327011328474,2.4261605249838
2018-01-17,0.40209856,35.5012818624,14.6327011328474,2.4261605249838
2017-05-29,0.39926688,35.2512728352,14.5998531221374,2.41449503226504
2018-05-10,0.39926688,35.2512728352,14.5998531221374,2.41449503226504
2018-05-11,0.39926688,35.2512728352,14.5998531221374,2.41449503226504
2016-02-23,0.39360352,34.7512547808,14.5336773769327,2.39108478050819
2016-04-02,0.39360352,34.7512547808,14.5336773769327,2.39108478050819
2017-05-30,0.38510848,34.0012276992,14.433185114147,2.35576745051741
2018-05-30,0.3822768,33.751218672,14.3993519621275,2.34394011346974
2016-04-11,0.37944512,33.5012096448,14.3653474554702,2.33208488333799
2016-02-24,0.37661344,33.2512006176,14.331169437768,2.32020148543989
2016-04-03,0.37661344,33.2512006176,14.331169437768,2.32020148543989
2016-04-04,0.37661344,33.2512006176,14.331169437768,2.32020148543989
2016-02-17,0.37378176,33.0011915904,14.2968157090161,2.3082896403
2018-05-31,0.37378176,33.0011915904,14.2968157090161,2.3082896403
2016-02-25,0.3681184,32.501173536,14.2275720929965,2.28437946569947
2016-04-12,0.3681184,32.501173536,14.2275720929965,2.28437946569947
2016-04-13,0.3681184,32.501173536,14.2275720929965,2.28437946569947
2017-05-31,0.3681184,32.501173536,14.2275720929965,2.28437946569947
2016-02-26,0.36528672,32.2511645088,14.1926775765372,2.27238055221633
2018-01-18,0.36528672,32.2511645088,14.1926775765372,2.27238055221633
2016-02-27,0.36245504,32.0011554816,14.1575980879802,2.26035202318457
2016-04-05,0.36245504,32.0011554816,14.1575980879802,2.26035202318457
2016-04-14,0.35962336,31.7511464544,14.12233119014,2.24829357327126
2017-06-01,0.35962336,31.7511464544,14.12233119014,2.24829357327126
2016-04-08,0.35679168,31.5011374272,14.0868743942225,2.23620489156343
2018-06-01,0.35679168,31.5011374272,14.0868743942225,2.23620489156343
2017-06-02,0.35112832,31.0011193728,14.0153808858062,2.21193556032399
2018-01-19,0.35112832,31.0011193728,14.0153808858062,2.21193556032399
2016-02-28,0.34829664,30.7511103456,13.9793389237794,2.19975425971618
2016-03-05,0.34546496,30.5011013184,13.9430965613001,2.18754142484085
2017-06-03,0.34263328,30.2510922912,13.9066510276714,2.17529671457251
2018-01-20,0.34263328,30.2510922912,13.9066510276714,2.17529671457251
2016-02-14,0.3398016,30.001083264,13.8699994906077,2.16301978124194
2016-02-16,0.3398016,30.001083264,13.8699994906077,2.16301978124194
2016-02-29,0.3398016,30.001083264,13.8699994906077,2.16301978124194
2016-03-04,0.33696992,29.7510742368,13.8331390543397,2.15071027045496
2016-03-01,0.33413824,29.5010652096,13.7960667576444,2.13836782090471
2016-03-03,0.33413824,29.5010652096,13.7960667576444,2.13836782090471
2016-02-06,0.33130656,29.2510561824,13.7587795717967,2.12599206417696
2016-03-02,0.33130656,29.2510561824,13.7587795717967,2.12599206417696
2016-04-06,0.33130656,29.2510561824,13.7587795717967,2.12599206417696
2016-04-07,0.33130656,29.2510561824,13.7587795717967,2.12599206417696
2016-02-09,0.3256432,28.751038128,13.6835480673635,2.10113911877679
2017-06-04,0.3256432,28.751038128,13.6835480673635,2.10113911877679
2018-06-02,0.3256432,28.751038128,13.6835480673635,2.10113911877679
2016-04-15,0.32281152,28.5010291008,13.6455973342064,2.08866115588464
2016-02-12,0.31997984,28.2510200736,13.6074188780441,2.07614833693285
2016-02-13,0.30865312,27.2509839648,13.4523585821884,2.02574022973798
2018-01-21,0.30865312,27.2509839648,13.4523585821884,2.02574022973798
2016-02-15,0.30582144,27.0009749376,13.4129888363835,2.01304685085238
2017-06-05,0.30582144,27.0009749376,13.4129888363835,2.01304685085238
2016-02-11,0.30015808,26.5009568832,13.3334971993758,1.98754733937625
2018-06-03,0.30015808,26.5009568832,13.3334971993758,1.98754733937625
2016-02-08,0.2973264,26.250947856,13.2933673419829,1.9747402731507
2018-01-22,0.2973264,26.250947856,13.2933673419829,1.9747402731507
2016-01-09,0.29449472,26.0009388288,13.2529759779556,1.96189436033452
2016-02-07,0.29449472,26.0009388288,13.2529759779556,1.96189436033452
2018-01-25,0.29166304,25.7509298016,13.2123188638984,1.9490091078533
2016-02-10,0.28883136,25.5009207744,13.1713916455518,1.93608401151841
2017-06-06,0.28883136,25.5009207744,13.1713916455518,1.93608401151841
2018-01-23,0.283168,25.00090272,13.0887089003494,1.91011221277392
2016-04-16,0.282601664,24.95090091456,13.0803787978605,1.90750599047187
2018-01-26,0.28175216,24.8758982064,13.0678622705575,1.90359354050177
2017-01-05,0.28033632,24.7508936928,13.0469440735678,1.89706444307856
2018-01-24,0.279203648,24.65089008192,13.0301575786146,1.89183361238683
2017-06-07,0.271274944,23.95086480576,12.9113317656529,1.8550266727306
2016-04-17,0.270708608,23.90086300032,12.9027540415439,1.85238460900399
2015-07-20,0.269575936,23.80085938944,12.8855618083374,1.84709520185918
2016-01-10,0.266744256,23.55085036224,12.84236461225,1.83384065733311
2018-06-04,0.26617792,23.5008485568,12.8336876862205,1.83118438997333
2017-01-01,0.264478912,23.35084314048,12.8075811274356,1.82320478067942
2018-01-27,0.261080896,23.05083230784,12.7550228738295,1.80719646964611
2016-12-31,0.26051456,23.0008305024,12.7462178820544,1.80452199352275
2016-04-18,0.25909872,22.8758259888,12.7241481425068,1.79782769994481
2017-06-08,0.250320512,22.10079800448,12.5854465382605,1.75605990119559
2016-01-11,0.248904672,21.97579349088,12.5627660196375,1.74927985258409
2016-12-26,0.248904672,21.97579349088,12.5627660196375,1.74927985258409
2016-04-19,0.247772,21.87578988,12.5445581712132,1.74384697981629
2016-01-23,0.24635616,21.7507853664,12.5217183559003,1.73704476879174
2016-01-24,0.245789824,21.70078356096,12.512557362992,1.73432040560659
2018-01-31,0.245789824,21.70078356096,12.512557362992,1.73432040560659
2018-01-30,0.244373984,21.57577904736,12.4895917266933,1.72750074778243
2018-06-05,0.242391808,21.40077272832,12.4572868821943,1.71793207708085
2018-01-28,0.241825472,21.35077092288,12.4480238505461,1.71519360656939
2018-01-29,0.240975968,21.27576821472,12.4341015223202,1.71108207348383
2018-02-28,0.239560128,21.15076370112,12.4108230704317,1.70421925935847
2016-04-20,0.238710624,21.07576099296,12.3968109299888,1.70009538033497
2018-02-14,0.238427456,21.05076009024,12.3921326600223,1.6987197174019
2017-06-09,0.238144288,21.02575918752,12.3874505992321,1.69734353482091
2018-03-01,0.237577952,20.97575738208,12.3780750748171,1.69458960745477
2016-01-22,0.237011616,20.92575557664,12.3686842957748,1.69183359169321
2016-01-25,0.235595776,20.80075106304,12.3451402055258,1.68493437229084
2018-02-15,0.235595776,20.80075106304,12.3451402055258,1.68493437229084
2017-01-06,0.235312608,20.77575016032,12.3404198153051,1.68355294805717
2018-02-13,0.235312608,20.77575016032,12.3404198153051,1.68355294805717
2018-02-01,0.232764096,20.55074203584,12.2977609528196,1.67109623570364
2018-02-27,0.23219776,20.5007402304,12.2882379916262,1.66832219919326
2018-02-06,0.231914592,20.47573932768,12.2834705699093,1.66693437421825
2018-02-16,0.231348256,20.42573752224,12.2739238035185,1.66415710649798
2018-02-03,0.230498752,20.35073481408,12.259573723588,1.6599871474262
2018-02-02,0.22936608,20.2507312032,12.240384066595,1.65441959116838
2016-05-10,0.229082912,20.22573030048,12.235576558029,1.65302633713716
2018-06-07,0.228516576,20.17572849504,12.2259493689018,1.65023818488562
2017-01-02,0.227383904,20.07572488416,12.2066460652554,1.64465527851281
2018-02-05,0.227383904,20.07572488416,12.2066460652554,1.64465527851281
2018-02-18,0.227383904,20.07572488416,12.2066460652554,1.64465527851281
2016-04-22,0.225684896,19.92571946784,12.1775677677383,1.63626430563817
