Date,Q cms,SP,w_est,unit_SP
2016-03-12,0.283168,25.00090272,7.04599510768725,3.54824298596571
2016-01-09,0.282601664,24.95090091456,7.03918515392496,3.54457232889345
2017-04-02,0.28033632,24.7508936928,7.01187453052307,3.52985404759569
2017-03-28,0.280053152,24.72589279008,7.00845269197312,3.52801022947603
2015-11-30,0.278070976,24.55088647104,6.9844495691666,3.51507820736824
2017-03-30,0.277221472,24.47588376288,6.97413544281259,3.50952228610707
2018-04-11,0.277221472,24.47588376288,6.97413544281259,3.50952228610707
2016-02-07,0.276655136,24.42588195744,6.96725027808619,3.5058137690655
2016-03-21,0.265894752,23.47584765408,6.83502045112355,3.43464190370067
2017-04-01,0.265894752,23.47584765408,6.83502045112355,3.43464190370067
2016-03-19,0.265611584,23.45084675136,6.83150370544084,3.43275035226622
2016-03-20,0.265328416,23.42584584864,6.82798502088914,3.43085782657289
2017-01-15,0.265045248,23.40084494592,6.82446439432858,3.42896432507833
2017-01-16,0.265045248,23.40084494592,6.82446439432858,3.42896432507833
2016-01-10,0.263912576,23.30084133504,6.81036240490355,3.42138053009677
2017-04-10,0.259381888,22.90082689152,6.75363912995118,3.39088696491925
2018-04-12,0.258532384,22.82582418336,6.74294663884906,3.38514085990989
2015-11-16,0.25768288,22.7508214752,6.73223596791588,3.37938562813672
2017-04-11,0.25626704,22.6258169616,6.71434420257407,3.36977317202862
2017-03-31,0.255417536,22.55081425344,6.70358460515386,3.36399338289882
2016-02-18,0.248338336,21.92579168544,6.61319213989984,3.31546267242918
2016-03-22,0.245223488,21.65078175552,6.57299768226614,3.29389767075889
2016-11-03,0.23927696,21.1257627984,6.4955230421209,3.25235745626762
2018-04-13,0.238993792,21.10076189568,6.49180908002677,3.25036698331137
2018-04-14,0.238993792,21.10076189568,6.49180908002677,3.25036698331137
2016-02-17,0.236162112,20.85075286848,6.45454361453386,3.23039925263342
2017-01-17,0.235878944,20.82575196576,6.45080439218202,3.22839613475174
2016-11-26,0.233330432,20.60074384128,6.41704641438858,3.21031554253498
2016-02-12,0.233047264,20.57574293856,6.41328378532342,3.20830071260013
2016-02-15,0.232764096,20.55074203584,6.4095187918707,3.20628469985997
2016-02-11,0.231914592,20.47573932768,6.39820958147173,3.20022954342958
2016-02-19,0.231914592,20.47573932768,6.39820958147173,3.20022954342958
2016-02-13,0.231631424,20.45073842496,6.39443508668614,3.19820877805774
2016-02-23,0.231631424,20.45073842496,6.39443508668614,3.19820877805774
2016-02-14,0.231065088,20.40073661952,6.38687893364391,3.19416366451787
2018-03-17,0.230498752,20.35073481408,6.37931319968945,3.19011375943584
2015-11-02,0.230215584,20.32573391136,6.37552672871207,3.18808700461147
2016-02-21,0.229932416,20.30073300864,6.37173784908932,3.18605904534216
2016-02-24,0.229932416,20.30073300864,6.37173784908932,3.18605904534216
2016-02-16,0.229649248,20.27573210592,6.36794655631987,3.18402987942751
2016-02-22,0.229649248,20.27573210592,6.36794655631987,3.18402987942751
2018-04-15,0.228799744,20.20072939776,6.35655815390802,3.17793511970634
2016-02-20,0.225684896,19.92571946784,6.31461252275938,3.15549361041915
2017-04-12,0.224552224,19.82571585696,6.299285421975,3.14729600722618
2017-01-19,0.22370272,19.7507131488,6.28776384829607,3.14113469037999
2016-02-10,0.220304704,19.45070231616,6.24144981167991,3.11637566639742
2016-03-06,0.220304704,19.45070231616,6.24144981167991,3.11637566639742
2016-02-09,0.218322528,19.27569599712,6.21426260478698,3.10184767252538
2016-02-08,0.21803936,19.2506950944,6.210368317064,3.09976705270533
2016-01-11,0.216906688,19.15069148352,6.1947649583223,3.09143149294021
2017-12-14,0.216906688,19.15069148352,6.1947649583223,3.09143149294021
2016-01-12,0.21662352,19.1256905808,6.19085754073948,3.08934432022409
2016-03-28,0.214641344,18.95068426176,6.16343135802043,3.07469705768681
2016-03-29,0.212942336,18.80067884544,6.1398187998542,3.06209017860372
2016-03-30,0.210676992,18.60067162368,6.10818335452476,3.04520518525384
2016-03-31,0.210110656,18.55066981824,6.10024704952474,3.04097025376788
2016-04-02,0.209827488,18.52566891552,6.09627474965046,3.03885072052932
2018-04-16,0.209261152,18.47566711008,6.08832182682195,3.03460750525472
2018-04-17,0.208694816,18.42566530464,6.08035776855293,3.03035873973336
2016-04-01,0.208411648,18.40066440192,6.07637154930504,3.02823226865126
2018-04-19,0.207562144,18.32566169376,6.06439606188528,3.02184446839427
2018-04-18,0.207278976,18.30066079104,6.06039860350934,3.01971239654811
2018-04-20,0.207278976,18.30066079104,6.06039860350934,3.01971239654811
2016-04-03,0.20671264,18.2506589856,6.05239520787456,3.01544402815181
2016-03-23,0.2052968,18.125654472,6.03233698359745,3.0047483290946
2016-03-27,0.204447296,18.05065176384,6.02026770689964,2.998313803081
2016-03-24,0.204164128,18.02565086112,6.01623885493643,2.99616609242993
