Date,Total Q cms,SP,w_est,unit_SP
2016-09-25,0.62863296,30.52610222112,14.7153959184009,2.07443295378472
2016-10-30,0.62863296,30.52610222112,14.7153959184009,2.07443295378472
2017-11-25,0.62863296,30.52610222112,14.7153959184009,2.07443295378472
2015-09-18,0.62580128,30.38859725616,14.6861933969155,2.06919495303272
2015-11-09,0.62580128,30.38859725616,14.6861933969155,2.06919495303272
2016-02-13,0.62580128,30.38859725616,14.6861933969155,2.06919495303272
2016-02-14,0.62580128,30.38859725616,14.6861933969155,2.06919495303272
2016-09-19,0.62580128,30.38859725616,14.6861933969155,2.06919495303272
2018-05-02,0.62580128,30.38859725616,14.6861933969155,2.06919495303272
2016-09-13,0.6229696,30.2510922912,14.656916783935,2.06394651325013
2016-09-18,0.6229696,30.2510922912,14.656916783935,2.06394651325013
2017-07-31,0.6229696,30.2510922912,14.656916783935,2.06394651325013
2015-09-22,0.62013792,30.11358732624,14.6275655534106,2.05868756603991
2015-10-29,0.62013792,30.11358732624,14.6275655534106,2.05868756603991
2015-11-16,0.62013792,30.11358732624,14.6275655534106,2.05868756603991
2016-09-20,0.62013792,30.11358732624,14.6275655534106,2.05868756603991
2016-10-29,0.62013792,30.11358732624,14.6275655534106,2.05868756603991
2017-09-01,0.62013792,30.11358732624,14.6275655534106,2.05868756603991
2017-10-30,0.62013792,30.11358732624,14.6275655534106,2.05868756603991
2015-11-05,0.61730624,29.97608236128,14.5981391731361,2.05341804224219
2015-12-16,0.61730624,29.97608236128,14.5981391731361,2.05341804224219
2016-04-13,0.61730624,29.97608236128,14.5981391731361,2.05341804224219
2015-07-21,0.61447456,29.83857739632,14.5686371046476,2.04813787192222
2015-11-06,0.61447456,29.83857739632,14.5686371046476,2.04813787192222
2015-11-27,0.61447456,29.83857739632,14.5686371046476,2.04813787192222
2016-04-07,0.61447456,29.83857739632,14.5686371046476,2.04813787192222
2016-09-26,0.61447456,29.83857739632,14.5686371046476,2.04813787192222
2015-09-19,0.61164288,29.70107243136,14.5390588031205,2.04284698435811
2015-12-12,0.61164288,29.70107243136,14.5390588031205,2.04284698435811
2016-04-26,0.61164288,29.70107243136,14.5390588031205,2.04284698435811
2016-05-15,0.61164288,29.70107243136,14.5390588031205,2.04284698435811
2016-09-14,0.61164288,29.70107243136,14.5390588031205,2.04284698435811
2016-09-16,0.61164288,29.70107243136,14.5390588031205,2.04284698435811
2017-07-30,0.61164288,29.70107243136,14.5390588031205,2.04284698435811
2017-11-16,0.61164288,29.70107243136,14.5390588031205,2.04284698435811
2016-02-21,0.6088112,29.5635674664,14.5094037172647,2.03754530802823
2016-12-15,0.6088112,29.5635674664,14.5094037172647,2.03754530802823
2017-12-22,0.6088112,29.5635674664,14.5094037172647,2.03754530802823
2015-12-28,0.60314784,29.28855753648,14.4498609544323,2.02690929890893
2016-02-15,0.60314784,29.28855753648,14.4498609544323,2.02690929890893
2016-02-22,0.60314784,29.28855753648,14.4498609544323,2.02690929890893
2016-11-29,0.60314784,29.28855753648,14.4498609544323,2.02690929890893
2018-04-30,0.60314784,29.28855753648,14.4498609544323,2.02690929890893
2018-05-01,0.60314784,29.28855753648,14.4498609544323,2.02690929890893
2015-10-05,0.60031616,29.15105257152,14.419972141571,2.02157481896106
2015-11-28,0.59182112,28.73853767664,14.3298290168042,2.00550457670772
2015-12-01,0.59182112,28.73853767664,14.3298290168042,2.00550457670772
2017-08-07,0.59182112,28.73853767664,14.3298290168042,2.00550457670772
2018-04-27,0.59182112,28.73853767664,14.3298290168042,2.00550457670772
2017-12-04,0.58898944,28.60103271168,14.2996204383082,2.00012530647729
2015-10-06,0.58615776,28.46352774672,14.2693304190396,1.99473464492356
2016-09-11,0.58615776,28.46352774672,14.2693304190396,1.99473464492356
2016-11-20,0.58615776,28.46352774672,14.2693304190396,1.99473464492356
2017-11-08,0.58615776,28.46352774672,14.2693304190396,1.99473464492356
2017-11-09,0.58615776,28.46352774672,14.2693304190396,1.99473464492356
2015-12-30,0.58332608,28.32602278176,14.2389583444064,1.98933251271766
2017-11-04,0.58332608,28.32602278176,14.2389583444064,1.98933251271766
2017-11-14,0.58332608,28.32602278176,14.2389583444064,1.98933251271766
2017-12-21,0.58332608,28.32602278176,14.2389583444064,1.98933251271766
2018-05-04,0.58332608,28.32602278176,14.2389583444064,1.98933251271766
2016-08-11,0.57766272,28.05101285184,14.177965532303,1.97849351431479
2017-10-01,0.57766272,28.05101285184,14.177965532303,1.97849351431479
2017-11-22,0.57766272,28.05101285184,14.177965532303,1.97849351431479
2017-12-10,0.57766272,28.05101285184,14.177965532303,1.97849351431479
2017-12-18,0.57766272,28.05101285184,14.177965532303,1.97849351431479
2018-01-04,0.57766272,28.05101285184,14.177965532303,1.97849351431479
2016-04-04,0.57483104,27.91350788688,14.1473435268727,1.97305648469331
2017-12-19,0.57483104,27.91350788688,14.1473435268727,1.97305648469331
2015-11-10,0.57199936,27.77600292192,14.1166369298823,1.96760765753799
2015-12-11,0.57199936,27.77600292192,14.1166369298823,1.96760765753799
2017-11-07,0.57199936,27.77600292192,14.1166369298823,1.96760765753799
2015-12-29,0.56916768,27.63849795696,14.0858450871389,1.96214694865524
2016-09-23,0.56916768,27.63849795696,14.0858450871389,1.96214694865524
2017-12-13,0.56916768,27.63849795696,14.0858450871389,1.96214694865524
2017-12-20,0.56916768,27.63849795696,14.0858450871389,1.96214694865524
2018-05-13,0.56916768,27.63849795696,14.0858450871389,1.96214694865524
2015-10-03,0.56350432,27.36348802704,14.0240030057531,1.95118954379963
2016-04-05,0.56350432,27.36348802704,14.0240030057531,1.95118954379963
2017-11-21,0.56350432,27.36348802704,14.0240030057531,1.95118954379963
2015-11-12,0.56067264,27.22598306208,13.9929514164077,1.94569267425282
2017-12-03,0.56067264,27.22598306208,13.9929514164077,1.94569267425282
2018-05-03,0.56067264,27.22598306208,13.9929514164077,1.94569267425282
2017-11-28,0.55784096,27.08847809712,13.9618118795952,1.94018357579427
2018-05-14,0.55784096,27.08847809712,13.9618118795952,1.94018357579427
2015-12-02,0.55500928,26.95097313216,13.9305836978821,1.93466215893433
2017-10-22,0.55500928,26.95097313216,13.9305836978821,1.93466215893433
2015-12-08,0.5521776,26.8134681672,13.8992661647123,1.929128333068
2016-10-31,0.5521776,26.8134681672,13.8992661647123,1.929128333068
2016-11-23,0.5521776,26.8134681672,13.8992661647123,1.929128333068
2015-09-23,0.54934592,26.67596320224,13.8678585642406,1.92358200645528
2016-02-19,0.54934592,26.67596320224,13.8678585642406,1.92358200645528
2016-04-25,0.54934592,26.67596320224,13.8678585642406,1.92358200645528
2016-11-30,0.54934592,26.67596320224,13.8678585642406,1.92358200645528
2017-10-31,0.54934592,26.67596320224,13.8678585642406,1.92358200645528
2017-12-14,0.54934592,26.67596320224,13.8678585642406,1.92358200645528
2018-04-28,0.54934592,26.67596320224,13.8678585642406,1.92358200645528
2018-05-05,0.54934592,26.67596320224,13.8678585642406,1.92358200645528
2016-04-01,0.54651424,26.53845823728,13.8363601711616,1.918023086201
2016-04-19,0.54651424,26.53845823728,13.8363601711616,1.918023086201
2016-12-12,0.54651424,26.53845823728,13.8363601711616,1.918023086201
2017-12-07,0.54368256,26.40095327232,13.8047702505354,1.91245147823421
2015-11-11,0.54085088,26.26344830736,13.7730880576083,1.90686708728707
2015-12-04,0.54085088,26.26344830736,13.7730880576083,1.90686708728707
2015-12-15,0.5380192,26.1259433424,13.74131283763,1.90126981687333
2016-11-24,0.5380192,26.1259433424,13.74131283763,1.90126981687333
2015-10-30,0.53518752,25.98843837744,13.7094438256656,1.89565956926616
2017-10-02,0.53518752,25.98843837744,13.7094438256656,1.89565956926616
2017-12-11,0.53518752,25.98843837744,13.7094438256656,1.89565956926616
2015-10-31,0.53235584,25.85093341248,13.6774802464038,1.89003624547562
2018-04-29,0.53235584,25.85093341248,13.6774802464038,1.89003624547562
2015-09-28,0.52952416,25.71342844752,13.64542131396,1.88439974522544
2015-10-28,0.52952416,25.71342844752,13.64542131396,1.88439974522544
2016-10-27,0.52952416,25.71342844752,13.64542131396,1.88439974522544
2017-10-23,0.52952416,25.71342844752,13.64542131396,1.88439974522544
2017-11-29,0.52952416,25.71342844752,13.64542131396,1.88439974522544
2015-07-22,0.52669248,25.57592348256,13.6132662316745,1.87874996692942
2016-04-18,0.52669248,25.57592348256,13.6132662316745,1.87874996692942
2017-09-28,0.52669248,25.57592348256,13.6132662316745,1.87874996692942
2016-12-11,0.5238608,25.4384185176,13.5810141919065,1.87308680766712
2015-12-10,0.52102912,25.30091355264,13.5486643758219,1.867410163159
2016-05-23,0.52102912,25.30091355264,13.5486643758219,1.867410163159
2017-12-05,0.52102912,25.30091355264,13.5486643758219,1.867410163159
2018-05-12,0.52102912,25.30091355264,13.5486643758219,1.867410163159
2015-12-05,0.51819744,25.16340858768,13.5162159531765,1.86171992774103
2016-04-27,0.51819744,25.16340858768,13.5162159531765,1.86171992774103
2016-09-17,0.51819744,25.16340858768,13.5162159531765,1.86171992774103
2017-11-15,0.51819744,25.16340858768,13.5162159531765,1.86171992774103
2017-12-12,0.51819744,25.16340858768,13.5162159531765,1.86171992774103
2017-12-16,0.51819744,25.16340858768,13.5162159531765,1.86171992774103
2017-10-04,0.51536576,25.02590362272,13.4836680820942,1.85601599433863
2016-02-20,0.51253408,24.88839865776,13.4510199088382,1.85029825443992
2016-04-22,0.51253408,24.88839865776,13.4510199088382,1.85029825443992
2016-11-25,0.51253408,24.88839865776,13.4510199088382,1.85029825443992
2017-09-05,0.51253408,24.88839865776,13.4510199088382,1.85029825443992
2017-11-30,0.51253408,24.88839865776,13.4510199088382,1.85029825443992
2017-12-06,0.51253408,24.88839865776,13.4510199088382,1.85029825443992
2018-05-15,0.51253408,24.88839865776,13.4510199088382,1.85029825443992
2016-09-04,0.5097024,24.7508936928,13.4182705675785,1.84456659806843
2016-09-15,0.5097024,24.7508936928,13.4182705675785,1.84456659806843
2015-09-27,0.50687072,24.61338872784,13.3854191801511,1.83882091375506
2017-12-15,0.50687072,24.61338872784,13.3854191801511,1.83882091375506
2015-07-23,0.50403904,24.47588376288,13.3524648558135,1.83306108850933
2016-04-03,0.50403904,24.47588376288,13.3524648558135,1.83306108850933
2017-08-14,0.50403904,24.47588376288,13.3524648558135,1.83306108850933
2018-05-06,0.50403904,24.47588376288,13.3524648558135,1.83306108850933
2016-02-23,0.50120736,24.33837879792,13.3194066909917,1.82728700778997
2015-11-22,0.49837568,24.20087383296,13.2862437690225,1.82149855547476
2016-12-01,0.49837568,24.20087383296,13.2862437690225,1.82149855547476
2016-05-31,0.495544,24.063368868,13.2529751598878,1.81569561382953
2016-12-02,0.495544,24.063368868,13.2529751598878,1.81569561382953
2015-06-21,0.49271232,23.92586390304,13.2195999199428,1.80987806347648
2015-09-25,0.49271232,23.92586390304,13.2195999199428,1.80987806347648
2016-09-05,0.49271232,23.92586390304,13.2195999199428,1.80987806347648
2017-08-18,0.49271232,23.92586390304,13.2195999199428,1.80987806347648
2015-12-09,0.48988064,23.78835893808,13.1861170916365,1.80404578336166
2016-09-10,0.48988064,23.78835893808,13.1861170916365,1.80404578336166
2017-10-03,0.48988064,23.78835893808,13.1861170916365,1.80404578336166
2017-10-15,0.48988064,23.78835893808,13.1861170916365,1.80404578336166
2017-12-01,0.48988064,23.78835893808,13.1861170916365,1.80404578336166
2018-05-11,0.48988064,23.78835893808,13.1861170916365,1.80404578336166
2016-12-14,0.48704896,23.65085397312,13.1525257032253,1.79819865072153
2015-11-17,0.4813856,23.3758440432,13.0850132863766,1.7864593280572
2017-08-13,0.4813856,23.3758440432,13.0850132863766,1.7864593280572
2017-08-19,0.4813856,23.3758440432,13.0850132863766,1.7864593280572
2017-09-29,0.4813856,23.3758440432,13.0850132863766,1.7864593280572
2017-10-28,0.4813856,23.3758440432,13.0850132863766,1.7864593280572
2018-05-07,0.4813856,23.3758440432,13.0850132863766,1.7864593280572
2018-05-08,0.4813856,23.3758440432,13.0850132863766,1.7864593280572
2018-05-16,0.47855392,23.23833907824,13.0510902408006,1.78056688364562
2015-10-08,0.47572224,23.10083411328,13.0170546002136,1.7746590778609
2016-12-04,0.47572224,23.10083411328,13.0170546002136,1.7746590778609
2017-12-08,0.47572224,23.10083411328,13.0170546002136,1.7746590778609
2018-05-09,0.47572224,23.10083411328,13.0170546002136,1.7746590778609
2015-10-07,0.47289056,22.96332914832,12.9829053173337,1.76873577886002
2017-09-30,0.47289056,22.96332914832,12.9829053173337,1.76873577886002
2015-09-24,0.47005888,22.82582418336,12.9486413287976,1.76279685287101
2016-09-29,0.47005888,22.82582418336,12.9486413287976,1.76279685287101
2016-12-13,0.47005888,22.82582418336,12.9486413287976,1.76279685287101
2017-12-02,0.47005888,22.82582418336,12.9486413287976,1.76279685287101
2016-04-02,0.4672272,22.6883192184,12.9142615548153,1.75684216415303
2016-05-16,0.4672272,22.6883192184,12.9142615548153,1.75684216415303
2016-09-24,0.4672272,22.6883192184,12.9142615548153,1.75684216415303
2017-10-09,0.4672272,22.6883192184,12.9142615548153,1.75684216415303
2018-06-03,0.4672272,22.6883192184,12.9142615548153,1.75684216415303
2016-12-03,0.46439552,22.55081425344,12.8797648988148,1.75087157495515
2017-08-21,0.46439552,22.55081425344,12.8797648988148,1.75087157495515
2017-09-02,0.46439552,22.55081425344,12.8797648988148,1.75087157495515
2017-10-05,0.46439552,22.55081425344,12.8797648988148,1.75087157495515
2018-05-30,0.46439552,22.55081425344,12.8797648988148,1.75087157495515
2015-09-14,0.46156384,22.41330928848,12.8451502470774,1.74488494547423
2016-10-24,0.46156384,22.41330928848,12.8451502470774,1.74488494547423
2017-08-08,0.46156384,22.41330928848,12.8451502470774,1.74488494547423
2017-11-03,0.46156384,22.41330928848,12.8451502470774,1.74488494547423
2018-07-12,0.46156384,22.41330928848,12.8451502470774,1.74488494547423
2017-08-20,0.45873216,22.27580432352,12.8104164683624,1.7388821338115
2017-10-08,0.45873216,22.27580432352,12.8104164683624,1.7388821338115
2017-11-02,0.45873216,22.27580432352,12.8104164683624,1.7388821338115
2015-07-24,0.45590048,22.13829935856,12.7755624135216,1.73286299592798
2015-09-29,0.45590048,22.13829935856,12.7755624135216,1.73286299592798
2017-08-15,0.45590048,22.13829935856,12.7755624135216,1.73286299592798
2017-11-01,0.45590048,22.13829935856,12.7755624135216,1.73286299592798
2017-12-09,0.45590048,22.13829935856,12.7755624135216,1.73286299592798
2018-05-22,0.45590048,22.13829935856,12.7755624135216,1.73286299592798
2016-05-10,0.4530688,22.0007943936,12.7405869151024,1.72682738559875
2016-10-17,0.4530688,22.0007943936,12.7405869151024,1.72682738559875
2017-10-24,0.4530688,22.0007943936,12.7405869151024,1.72682738559875
2018-06-04,0.4530688,22.0007943936,12.7405869151024,1.72682738559875
2018-06-10,0.4530688,22.0007943936,12.7405869151024,1.72682738559875
2015-11-23,0.45023712,21.86328942864,12.70548878694,1.72077515436583
2016-10-26,0.45023712,21.86328942864,12.70548878694,1.72077515436583
2016-12-06,0.45023712,21.86328942864,12.70548878694,1.72077515436583
2017-08-16,0.45023712,21.86328942864,12.70548878694,1.72077515436583
2018-05-10,0.45023712,21.86328942864,12.70548878694,1.72077515436583
2018-05-21,0.45023712,21.86328942864,12.70548878694,1.72077515436583
2018-05-24,0.45023712,21.86328942864,12.70548878694,1.72077515436583
2018-05-26,0.45023712,21.86328942864,12.70548878694,1.72077515436583
2018-05-27,0.45023712,21.86328942864,12.70548878694,1.72077515436583
2016-04-21,0.44740544,21.72578446368,12.6702668237374,1.71470615148983
2016-05-22,0.44740544,21.72578446368,12.6702668237374,1.71470615148983
2016-12-07,0.44740544,21.72578446368,12.6702668237374,1.71470615148983
2017-10-16,0.44740544,21.72578446368,12.6702668237374,1.71470615148983
2018-05-29,0.44740544,21.72578446368,12.6702668237374,1.71470615148983
2015-10-02,0.44457376,21.58827949872,12.6349198006339,1.70862022390018
2016-04-06,0.44457376,21.58827949872,12.6349198006339,1.70862022390018
2018-05-17,0.44457376,21.58827949872,12.6349198006339,1.70862022390018
2018-06-02,0.44457376,21.58827949872,12.6349198006339,1.70862022390018
2018-06-05,0.44457376,21.58827949872,12.6349198006339,1.70862022390018
2016-10-16,0.44174208,21.45077453376,12.5994464727605,1.70251721614403
2018-06-11,0.44174208,21.45077453376,12.5994464727605,1.70251721614403
2016-02-28,0.4389104,21.3132695688,12.5638455747825,1.69639697033358
2016-04-28,0.4389104,21.3132695688,12.5638455747825,1.69639697033358
2016-08-09,0.4389104,21.3132695688,12.5638455747825,1.69639697033358
2016-12-05,0.4389104,21.3132695688,12.5638455747825,1.69639697033358
2017-10-12,0.4389104,21.3132695688,12.5638455747825,1.69639697033358
2017-10-14,0.4389104,21.3132695688,12.5638455747825,1.69639697033358
2017-10-21,0.4389104,21.3132695688,12.5638455747825,1.69639697033358
2018-05-31,0.4389104,21.3132695688,12.5638455747825,1.69639697033358
2015-11-19,0.43607872,21.17576460384,12.5281158204285,1.690259326092
2016-02-27,0.43607872,21.17576460384,12.5281158204285,1.690259326092
2016-09-27,0.43607872,21.17576460384,12.5281158204285,1.690259326092
2017-08-12,0.43607872,21.17576460384,12.5281158204285,1.690259326092
2017-10-11,0.43607872,21.17576460384,12.5281158204285,1.690259326092
2018-05-25,0.43607872,21.17576460384,12.5281158204285,1.690259326092
2018-05-28,0.43607872,21.17576460384,12.5281158204285,1.690259326092
2015-09-26,0.43324704,21.03825963888,12.4922559020056,1.68410412049775
2016-10-03,0.43324704,21.03825963888,12.4922559020056,1.68410412049775
2017-08-09,0.43324704,21.03825963888,12.4922559020056,1.68410412049775
2017-08-23,0.43324704,21.03825963888,12.4922559020056,1.68410412049775
2017-10-20,0.43324704,21.03825963888,12.4922559020056,1.68410412049775
2018-05-23,0.43324704,21.03825963888,12.4922559020056,1.68410412049775
